dataset,dataset_label,player,player_key,signal,target,horizon,n,pearson_r,spearman_r,slope_pp_per_unit,hac_t,hac_p,bucket_n,bucket_top_n,bucket_bottom_n,bucket_top_avg,bucket_bottom_avg,bucket_top_minus_bottom,bucket_top_hit,bucket_bottom_hit,bucket_top_avg_drawdown,bucket_bottom_avg_drawdown,abs_spearman,top_minus_bottom_abs,evidence
tff,TFF Detailed,Dealer / Intermediary,dealer,trend13_z,NASDAQ-100,13w,461,0.19957729946559505,0.19063215385011106,1.0535621967337188,1.539467990645435,0.1236900865346796,461,139,139,6.895271940587724,3.463435701441542,3.4318362391461825,71.22302158273382,71.94244604316546,-6.523091952862941,-6.354329117900944,0.19063215385011106,3.4318362391461825,weak/mixed
tff,TFF Detailed,Dealer / Intermediary,dealer,trend13_z,NASDAQ-100,26w,448,-0.05067241357993243,-0.1119949093223035,-0.3582146791977301,-0.31484408061697494,0.7528800409692515,448,135,135,9.461980272157463,13.0909568074256,-3.628976535268137,69.62962962962963,94.07407407407408,-8.593261725708395,-8.139485925362449,0.1119949093223035,3.628976535268137,weak/mixed
tff,TFF Detailed,Dealer / Intermediary,dealer,trend26_z,S&P 500,1w,460,0.04617161451910139,0.06564364876385338,0.054435192167490654,1.0025628770677493,0.31607181476501545,460,138,138,0.3916064344394912,0.26206035135113276,0.12954608308835847,65.21739130434783,61.59420289855072,-1.2253682689526282,-1.0464631599737508,0.06564364876385338,0.12954608308835847,none
tff,TFF Detailed,Dealer / Intermediary,dealer,trend26_z,S&P 500,4w,457,0.09393969449503287,0.0715717405943552,0.2152433766086428,1.1541092581987122,0.24845537818393698,457,137,137,1.6940015663557022,0.7656692344912458,0.9283323318644564,75.18248175182481,72.99270072992701,-2.4721214948458012,-2.7445350949649727,0.0715717405943552,0.9283323318644564,none
tff,TFF Detailed,Dealer / Intermediary,dealer,trend26_z,S&P 500,13w,448,0.014830349504963756,-0.016261368076923896,0.055549858258858616,0.10894723258055275,0.9132443433981052,448,135,135,3.8304634561240416,3.150560626284983,0.6799028298390586,74.07407407407408,77.03703703703704,-4.668924338623899,-5.443241778425865,0.016261368076923896,0.6799028298390586,none
tff,TFF Detailed,Dealer / Intermediary,dealer,trend26_z,S&P 500,26w,435,-0.15463263015386355,-0.19109262220874512,-0.7503059300744698,-0.8593228185930016,0.3901624382977091,435,131,131,5.8984493881998565,9.634625894101628,-3.7361765059017715,67.93893129770993,85.49618320610686,-6.960057024595874,-6.997850403821693,0.19109262220874512,3.7361765059017715,weak/mixed
tff,TFF Detailed,Dealer / Intermediary,dealer,trend26_z,NASDAQ-100,1w,460,0.03809338796719671,0.054296755326985406,0.05872662388949906,0.8652456606954101,0.38690396870170213,460,138,138,0.4549820175413993,0.48092334970614137,-0.025941332164742092,65.94202898550725,59.42028985507246,-1.609983316502688,-1.3765554184828077,0.054296755326985406,0.025941332164742092,none
tff,TFF Detailed,Dealer / Intermediary,dealer,trend26_z,NASDAQ-100,4w,457,0.07492951116123561,0.06377605289058026,0.21636488652929917,1.0041326485612176,0.315314680483849,457,137,137,2.2978552322367682,1.4652937638379497,0.8325614683988185,73.72262773722628,67.88321167883211,-3.2060871178861947,-3.2870705902611648,0.06377605289058026,0.8325614683988185,none
tff,TFF Detailed,Dealer / Intermediary,dealer,trend26_z,NASDAQ-100,13w,448,-0.0099324890256623,-0.010078591607641994,-0.04989717156631075,-0.07729842035723847,0.9383861475214966,448,135,135,4.940729669584111,4.685277015579949,0.25545265400416195,69.62962962962963,73.33333333333333,-5.847446322907318,-5.897645372838912,0.010078591607641994,0.25545265400416195,none
tff,TFF Detailed,Dealer / Intermediary,dealer,trend26_z,NASDAQ-100,26w,435,-0.14657848146131375,-0.18024381247840546,-0.9861172395541263,-0.8970533094432657,0.3696904714182376,435,131,131,8.032797908623516,13.545782108957077,-5.512984200333561,64.8854961832061,94.65648854961832,-8.04048867347627,-7.595938523217334,0.18024381247840546,5.512984200333561,weak/mixed
tff,TFF Detailed,Dealer / Intermediary,dealer,net_raw_bn,S&P 500,1w,537,-0.013839791064064607,0.04310948734965284,-0.0002807423784501492,-0.34199443949357455,0.7323550768823939,537,161,161,0.33672513179094776,0.3692028744555566,-0.032477742664608844,62.11180124223602,61.49068322981367,-1.1703736608071338,-0.9421422581645922,0.04310948734965284,0.032477742664608844,none
tff,TFF Detailed,Dealer / Intermediary,dealer,net_raw_bn,S&P 500,4w,534,-0.017270074353080464,0.06666656159206928,-0.0006874891709992472,-0.26780365547642027,0.7888504568110803,534,160,160,1.270254447891831,1.4162461867625207,-0.14599173887068972,70.0,70.0,-2.549425677010445,-2.195085121211408,0.06666656159206928,0.14599173887068972,none
tff,TFF Detailed,Dealer / Intermediary,dealer,net_raw_bn,S&P 500,13w,525,-0.05615752971119278,0.05115631647254438,-0.003784266353799194,-0.5231953506527709,0.6008383165630982,525,158,158,4.081205676712246,4.64903675365559,-0.5678310769433441,78.48101265822784,82.91139240506328,-4.054833204289575,-4.119383750991056,0.05115631647254438,0.5678310769433441,none
tff,TFF Detailed,Dealer / Intermediary,dealer,net_raw_bn,S&P 500,26w,512,-0.1014738124515469,0.00510462085579245,-0.009306892276864894,-0.7580467604980122,0.44842298992246543,512,154,154,8.310226227166947,8.98046126705978,-0.6702350398928338,85.71428571428571,86.36363636363636,-4.6708489757538985,-7.0235508821675205,0.00510462085579245,0.6702350398928338,none
