dataset,market,category,position_change_metric,horizon,bottom_quartile_threshold,top_quartile_threshold,top_quartile_n,top_quartile_mean_return,top_quartile_median_return,top_quartile_hit_rate,top_quartile_stdev,bottom_quartile_n,bottom_quartile_mean_return,bottom_quartile_median_return,bottom_quartile_hit_rate,bottom_quartile_stdev,mean_diff_up_minus_down,welch_t,normal_p_approx
tff_disaggregated,nq,lev_money,net_oi_pct_change,13w_post_release,-2.7422106186478796,2.628022835546947,134,0.055012718341630074,0.054629027872241775,0.7835820895522388,0.09104567282404327,133,0.056422884336376725,0.07011971369054781,0.7819548872180451,0.09595229900335617,-0.001410165994746651,-0.12316684869508426,0.9019749765580207
tff_disaggregated,nq,lev_money,long_oi_pct_change,1d_post_release,-1.6736104260185671,1.456124683901086,139,0.0005210611020628691,0.0012632069910409882,0.5539568345323741,0.014387767298389689,140,0.0015563482397308688,0.0013566024302757995,0.5857142857142857,0.01301784848074154,-0.0010352871376679996,-0.6300877828458531,0.5286371524921331
tff_disaggregated,nq,lev_money,long_oi_pct_change,2d_post_release,-1.6736104260185671,1.456124683901086,139,0.0008255565900009907,0.0012944512191201962,0.5539568345323741,0.018602177188324517,140,0.003100143835114743,0.002951823965511524,0.6071428571428571,0.016200210511005255,-0.0022745872451137524,-1.0888149432410197,0.2762355005557139
tff_disaggregated,nq,lev_money,long_oi_pct_change,3d_post_release,-1.6736104260185671,1.456124683901086,139,0.0029359263247582743,0.0024036595939056493,0.5683453237410072,0.023206368852907954,140,0.004448991443345786,0.00399455818155392,0.6071428571428571,0.01864947970874691,-0.0015130651185875114,-0.6000323561207881,0.5484846719984635
tff_disaggregated,nq,lev_money,long_oi_pct_change,1w_post_release,-1.6736104260185671,1.456124683901086,139,0.0025241984462427234,0.0033123156780854313,0.5611510791366906,0.0303860780771638,140,0.005715665360929436,0.007866221398269757,0.6071428571428571,0.026674254434708278,-0.0031914669146867122,-0.9320465580019625,0.351312464875296
tff_disaggregated,nq,lev_money,long_oi_pct_change,2w_post_release,-1.6736104260185671,1.456124683901086,139,0.006046180915386826,0.008308439347704866,0.60431654676259,0.03970277875607821,140,0.0055844039759731555,0.011475054708731114,0.6285714285714286,0.04106309841097544,0.00046177693941367066,0.09549227924540368,0.9239238225067635
tff_disaggregated,nq,lev_money,long_oi_pct_change,4w_post_release,-1.6736104260185671,1.456124683901086,138,0.011536855550608528,0.023018008429651737,0.6231884057971014,0.06698936224843832,139,0.013735123051556603,0.019106183761193885,0.6546762589928058,0.05712468178927546,-0.002198267500948075,-0.2937686343768363,0.7689347042101673
tff_disaggregated,nq,lev_money,long_oi_pct_change,13w_post_release,-1.6736104260185671,1.456124683901086,135,0.04711912914965496,0.05227096893102767,0.7407407407407407,0.09911223920853454,135,0.05131261577311661,0.05871031437889651,0.7481481481481481,0.10286088659428085,-0.004193486623461654,-0.34110553580847774,0.7330241339170975
tff_disaggregated,nq,lev_money,short_oi_pct_change,1d_post_release,-2.090346953953471,1.7925395346405857,139,0.0008912748041853896,0.0017269704171605227,0.5467625899280576,0.015957726217909904,140,0.0011885727726706906,0.0017129224659815367,0.5714285714285714,0.013376481196759073,-0.00029729796848530104,-0.16858002741745773,0.8661269915103973
tff_disaggregated,nq,lev_money,short_oi_pct_change,2d_post_release,-2.090346953953471,1.7925395346405857,139,0.002482452044426652,0.00161875267748246,0.5683453237410072,0.01841878813991857,140,0.0031103130930980223,0.0035239720253150697,0.6357142857142857,0.017945130219120538,-0.0006278610486713703,-0.2883600345927751,0.7730711567569175
