dataset,market,category,position_change_metric,horizon,increase_n,increase_mean_return,increase_median_return,increase_hit_rate,increase_stdev,decrease_n,decrease_mean_return,decrease_median_return,decrease_hit_rate,decrease_stdev,mean_diff_up_minus_down,welch_t,normal_p_approx
tff_disaggregated,nq,lev_money,short_oi_pct_change,4w_post_release,287,0.016868766372153735,0.023825155821619814,0.686411149825784,0.05906455790422734,267,0.016248258553218504,0.02099505721747108,0.6404494382022472,0.05257752820025724,0.0006205078189352314,0.13078831472098054,0.8959427670913193
tff_disaggregated,nq,lev_money,short_oi_pct_change,13w_post_release,282,0.05288484713775361,0.05570463215806887,0.7659574468085106,0.0980756232822456,263,0.053242848933590985,0.05772132640920136,0.7718631178707225,0.08497468756882111,-0.00035800179583737185,-0.04562682301332035,0.9636076897579658
tff_disaggregated,nq,other_reportable,net_oi_pct_change,1d_post_release,282,0.0010450342277041745,0.0019804572159656253,0.6134751773049646,0.01455462480021412,276,0.0011404200733736468,0.0014547369939348354,0.5688405797101449,0.01425427356831132,-9.53858456694723e-05,-0.07821217424816701,0.9376592780343669
tff_disaggregated,nq,other_reportable,net_oi_pct_change,2d_post_release,282,0.0030362731864529554,0.0033632429629231186,0.624113475177305,0.01750455667465062,276,0.001766638131144703,0.002773346061942905,0.5760869565217391,0.01666218565718521,0.0012696350553082524,0.8777088229739245,0.3801017551964714
tff_disaggregated,nq,other_reportable,net_oi_pct_change,3d_post_release,282,0.004541066348095761,0.004774833267754519,0.6134751773049646,0.022095911464896336,276,0.002920761933780586,0.0033609324198151658,0.5760869565217391,0.02018683632357052,0.0016203044143151754,0.9046773304128002,0.36563635426639285
tff_disaggregated,nq,other_reportable,net_oi_pct_change,1w_post_release,282,0.006215401548051485,0.006611831296853388,0.6099290780141844,0.028682970172702597,276,0.0021398182057469875,0.0025891511320265126,0.5543478260869565,0.02789725634115979,0.004075583342304498,1.7015317728284265,0.08884317680057068
tff_disaggregated,nq,other_reportable,net_oi_pct_change,2w_post_release,281,0.010059734089364959,0.012304783520593832,0.6583629893238434,0.036887198331233925,276,0.00642083598929196,0.01125644149039029,0.6159420289855072,0.03960907297568383,0.003638898100072999,1.121570251685995,0.26204520604742404
tff_disaggregated,nq,other_reportable,net_oi_pct_change,4w_post_release,280,0.017758137959993255,0.02155770628913878,0.6642857142857143,0.05793677898077263,274,0.01535526406466916,0.024277564062395895,0.6642335766423357,0.053991520252274786,0.002402873895324096,0.505145526532546,0.6134566271733082
tff_disaggregated,nq,other_reportable,net_oi_pct_change,13w_post_release,275,0.05394218014703062,0.05449284341404015,0.76,0.09240286847389194,270,0.0521566541553612,0.05745936188321443,0.7777777777777778,0.0915542173433671,0.0017855259916694233,0.22659138244355842,0.8207414938324606
tff_disaggregated,nq,other_reportable,long_oi_pct_change,1d_post_release,271,0.0010516161506370135,0.0019146159582401623,0.5904059040590406,0.016103096409508078,287,0.0011305491834183732,0.001558531516970607,0.5923344947735192,0.012597686887252983,-7.893303278135966e-05,-0.06423840596761489,0.9487803969914527
tff_disaggregated,nq,other_reportable,long_oi_pct_change,2d_post_release,271,0.0021161239963875516,0.0037049339499706235,0.6199261992619927,0.018721150854470018,287,0.0026841517761485886,0.0026689113173226087,0.5818815331010453,0.015419399950198467,-0.000568027779761037,-0.38996543889732665,0.6965621034931696
tff_disaggregated,nq,other_reportable,long_oi_pct_change,3d_post_release,271,0.004066983404879265,0.004202775655437474,0.5830258302583026,0.023085420808231446,287,0.003430517425659113,0.004098277479875012,0.6062717770034843,0.019222116536186287,0.0006364659792201521,0.35283200696852485,0.7242143869192865
tff_disaggregated,nq,other_reportable,long_oi_pct_change,1w_post_release,271,0.004690348518270726,0.005945681724232488,0.5977859778597786,0.030304724670272273,287,0.003736057884617841,0.004597193205783778,0.5679442508710801,0.02640666874358158,0.0009542906336528854,0.3956171231007138,0.6923875031964157
tff_disaggregated,nq,other_reportable,long_oi_pct_change,2w_post_release,271,0.009710196280380055,0.011707422290037295,0.6383763837638377,0.03946624721445336,286,0.006879275595010979,0.011474853347212322,0.6363636363636364,0.037115687757892736,0.0028309206853690764,0.8709808564520706,0.38376460581028327
tff_disaggregated,nq,other_reportable,long_oi_pct_change,4w_post_release,270,0.017419397247992508,0.023579304038421234,0.6777777777777778,0.059910547875230334,284,0.015761914526617904,0.022321689558765345,0.6514084507042254,0.05206796733259287,0.0016574827213746042,0.34682020666083563,0.7287263955586847
tff_disaggregated,nq,other_reportable,long_oi_pct_change,13w_post_release,263,0.052825199082629934,0.05645404159722256,0.752851711026616,0.09644270893999239,282,0.05327435745974919,0.0561335936700168,0.7836879432624113,0.08762972070237816,-0.00044915837711925755,-0.05677088983489632,0.954727703073192
tff_disaggregated,nq,other_reportable,short_oi_pct_change,1d_post_release,271,0.0015932720169865176,0.0019146159582401623,0.5719557195571956,0.01442645172155542,287,0.0006190901597921863,0.0015792136640311316,0.6097560975609756,0.014372397701358555,0.0009741818571943313,0.7986918502426558,0.4244691135468165
tff_disaggregated,nq,other_reportable,short_oi_pct_change,2d_post_release,271,0.003010285762130488,0.0038056785550624195,0.6125461254612546,0.017166129390319737,287,0.0018398387499592654,0.002219534199502382,0.5888501742160279,0.01702736008743644,0.0011704470121712228,0.8081513749534235,0.41900344568325
tff_disaggregated,nq,other_reportable,short_oi_pct_change,3d_post_release,271,0.003351154847645915,0.003594613004620495,0.5682656826568265,0.020816329914893385,287,0.004106439164370744,0.004513393026643664,0.6202090592334495,0.021527964410450323,-0.0007552843167248293,-0.4213102827459077,0.6735285225477602
tff_disaggregated,nq,other_reportable,short_oi_pct_change,1w_post_release,271,0.002906717974010883,0.004498280353721462,0.5756457564575646,0.028135252674115877,287,0.005420252579720341,0.005445198586286226,0.5888501742160279,0.028537133539856315,-0.002513534605709458,-1.047440256116436,0.2948965732558726
tff_disaggregated,nq,other_reportable,short_oi_pct_change,2w_post_release,271,0.008049938918471949,0.01196542169549919,0.6309963099630996,0.03924219693256799,286,0.008452456521853974,0.01133660060003483,0.6433566433566433,0.037391369451343276,-0.0004025176033820247,-0.12380185633084217,0.9014721619841152
tff_disaggregated,nq,other_reportable,short_oi_pct_change,4w_post_release,269,0.01734074669013728,0.02574732478245778,0.6877323420074349,0.05461046839332713,285,0.01584196534340538,0.021123359875776515,0.6421052631578947,0.057333975811763055,0.0014987813467319012,0.3151273625189483,0.7526649538474265
tff_disaggregated,nq,other_reportable,short_oi_pct_change,13w_post_release,262,0.051615608208177545,0.056931639772188625,0.7709923664122137,0.09582828989797874,283,0.05439260357540083,0.054968267371990676,0.7667844522968198,0.08826344170733892,-0.002776995367223284,-0.35104653747802916,0.7255534354443693
tff_disaggregated,nq,non_reportable,net_oi_pct_change,1d_post_release,269,0.0010270852091679974,0.001558531516970607,0.5799256505576208,0.014639784350880461,289,0.0011528362325173439,0.002298936077887559,0.6020761245674741,0.014186547072392568,-0.00012575102334934645,-0.10291102095139704,0.9180335906910742
tff_disaggregated,nq,non_reportable,net_oi_pct_change,2d_post_release,269,0.001712313991105389,0.0022073371871964564,0.5799256505576208,0.016651946237833094,289,0.0030560854642502485,0.0038056785550624195,0.6193771626297578,0.017490985662175402,-0.0013437714731448596,-0.9296384985393678,0.35255828734467964
tff_disaggregated,nq,non_reportable,net_oi_pct_change,3d_post_release,269,0.003838718635768601,0.004146041790687782,0.6022304832713755,0.02023814471070757,289,0.0036473899337878643,0.004271446373498078,0.5882352941176471,0.022036130535924466,0.00019132870198073672,0.10690827580944007,0.9148617476757325
tff_disaggregated,nq,non_reportable,net_oi_pct_change,1w_post_release,269,0.0039104893977413594,0.005185481972985295,0.587360594795539,0.027880501490887867,289,0.00446855160326734,0.004554236496336461,0.5778546712802768,0.028816591883937294,-0.0005580622055259806,-0.23246505292682026,0.8161768275040392
tff_disaggregated,nq,non_reportable,net_oi_pct_change,2w_post_release,269,0.006872358016179534,0.010136092468307156,0.6171003717472119,0.03695871746571613,288,0.009549554534041112,0.01407437005692136,0.65625,0.03947393828064276,-0.002677196517861578,-0.8266631605606917,0.40842800731395623
tff_disaggregated,nq,non_reportable,net_oi_pct_change,4w_post_release,267,0.014455067898338454,0.02221086103768366,0.6554307116104869,0.054418453284304925,287,0.018536996005787787,0.02434258795464972,0.6724738675958188,0.057424319576974026,-0.004081928107449333,-0.8590012668351619,0.39033981707978566
tff_disaggregated,nq,non_reportable,net_oi_pct_change,13w_post_release,262,0.04674355985009723,0.05358667799028172,0.7709923664122137,0.08371651478518692,283,0.05890312184330555,0.05945208610282182,0.7667844522968198,0.09866859759290547,-0.01215956199320832,-1.554950780467616,0.11995779200166919
tff_disaggregated,nq,non_reportable,long_oi_pct_change,1d_post_release,281,0.0009981368946485084,0.0016097588146828379,0.5729537366548043,0.014711767980409327,277,0.001187650271001707,0.0018957104614811815,0.6101083032490975,0.014090296145124628,-0.00018951337635319848,-0.15541333309392388,0.8764954735866366
tff_disaggregated,nq,non_reportable,long_oi_pct_change,2d_post_release,281,0.0029060342959454414,0.0032681496035309454,0.608540925266904,0.017624022352608782,277,0.0019033412477075897,0.002993776325005415,0.592057761732852,0.016546351498686024,0.0010026930482378517,0.6929572529879584,0.48833637822196263
tff_disaggregated,nq,non_reportable,long_oi_pct_change,3d_post_release,281,0.004917216656503683,0.0058500815226434355,0.6227758007117438,0.021262784637546734,277,0.0025450293263859607,0.002750401100160449,0.5667870036101083,0.02104591128484358,0.0023721873301177226,1.324449904143781,0.18535367009957465
tff_disaggregated,nq,non_reportable,long_oi_pct_change,1w_post_release,281,0.005420697214466662,0.005646312865994929,0.608540925266904,0.029330812531430318,277,0.002960711711449657,0.0035997045568987307,0.555956678700361,0.027306144033364545,0.002459985503017005,1.0255868325914335,0.3050863766728128
tff_disaggregated,nq,non_reportable,long_oi_pct_change,2w_post_release,281,0.009025522392014835,0.010887283811543247,0.6334519572953736,0.03740882738220115,276,0.007473783405796978,0.013064638963658726,0.6413043478260869,0.03917785603136105,0.001551738986217857,0.47793595133191896,0.6326957921571421
tff_disaggregated,nq,non_reportable,long_oi_pct_change,4w_post_release,280,0.014299580616823558,0.02162592370029992,0.6428571428571429,0.057611379920187604,274,0.01888955624017104,0.024891458023813207,0.6861313868613139,0.0542747796670593,-0.004589975623347483,-0.965407309486199,0.33434084178688156
tff_disaggregated,nq,non_reportable,long_oi_pct_change,13w_post_release,274,0.05143540793426133,0.056485524372343,0.7773722627737226,0.09078659207256679,271,0.054697765270824136,0.05581415341190965,0.7601476014760148,0.09315774594500008,-0.003262357336562806,-0.41397097001116384,0.6788953672301785
tff_disaggregated,nq,non_reportable,short_oi_pct_change,1d_post_release,284,0.0009636078894663903,0.0015103784552843447,0.5704225352112676,0.013242474409243242,274,0.0012255144228293755,0.0019804572159656253,0.6131386861313869,0.015520971323249654,-0.0002619065333629852,-0.21408320369602446,0.830482173669747
tff_disaggregated,nq,non_reportable,short_oi_pct_change,2d_post_release,284,0.002826815721726094,0.0035347567769614674,0.6197183098591549,0.017529559922659976,274,0.0019744726197279587,0.0022487320303422598,0.5802919708029197,0.016642176057035305,0.0008523431019981354,0.589183318244991,0.5557383063856889
tff_disaggregated,nq,non_reportable,short_oi_pct_change,3d_post_release,284,0.00443048199462532,0.005000953400455588,0.5950704225352113,0.02095984097433821,274,0.0030235551730396185,0.003116863753626742,0.5948905109489051,0.021399844465956636,0.0014069268215857011,0.7842632790821458,0.4328856415198006
tff_disaggregated,nq,non_reportable,short_oi_pct_change,1w_post_release,284,0.00598282475121751,0.006681082461581722,0.6373239436619719,0.027774286377259025,274,0.0023511344233245034,0.0024687266807369435,0.5255474452554745,0.028859341458436213,0.003631690327893007,1.5137462090013518,0.13009022018717614
tff_disaggregated,nq,non_reportable,short_oi_pct_change,2w_post_release,283,0.01035972895797349,0.013591168919529828,0.6607773851590106,0.0385155374883574,274,0.006084425974633711,0.010394643168290862,0.6131386861313869,0.0379606099821713,0.00427530298333978,1.319323452394094,0.18706100057260905
tff_disaggregated,nq,non_reportable,short_oi_pct_change,4w_post_release,281,0.016642517222246484,0.021862189188153636,0.6548042704626335,0.05684473592580356,273,0.01649477524932674,0.023783481929830153,0.673992673992674,0.055185345039207856,0.0001477419729197446,0.03104017040200302,0.9752375037472999
tff_disaggregated,nq,non_reportable,short_oi_pct_change,13w_post_release,276,0.0559747955762537,0.0576562063768018,0.7717391304347826,0.09518621429345993,269,0.0500645077447395,0.05581415341190965,0.7657992565055762,0.08848555754671102,0.005910287831514198,0.751005560338001,0.45264930945391313
legacy,sp500,noncommercial,net_oi_pct_change,1d_post_release,274,0.0010781961923340114,0.0011393397677281758,0.5766423357664233,0.010637182392099945,262,-0.0001558122652541798,0.0008638257497632917,0.5458015267175572,0.013074696066689822,0.0012340084575881913,1.1955184757569344,0.2318845220739309
legacy,sp500,noncommercial,net_oi_pct_change,2d_post_release,274,0.0023325348125704704,0.002624240653210208,0.6058394160583942,0.013704572121626193,262,0.0004939722843017233,0.0009143925559602639,0.5419847328244275,0.013101143953851332,0.001838562528268747,1.5879374191322702,0.11230049098139257
legacy,sp500,noncommercial,net_oi_pct_change,3d_post_release,274,0.004009320501028365,0.0033920911384828223,0.6204379562043796,0.018308074976810473,262,0.00031723713938088796,0.0006788648982810619,0.5267175572519084,0.017276597412350717,0.003692083361647477,2.4020467851075393,0.016303623125880583
legacy,sp500,noncommercial,net_oi_pct_change,1w_post_release,274,0.003659646577652773,0.00420692909910525,0.5985401459854015,0.023290079968455717,262,0.0019352586277435416,0.0036161543026261844,0.5877862595419847,0.02376656835575822,0.0017243879499092315,0.847943336443367,0.39646952825284576
legacy,sp500,noncommercial,net_oi_pct_change,2w_post_release,274,0.006582390443635169,0.00901865843184857,0.6386861313868614,0.02817817216836963,261,0.004534864334087846,0.008006848810663492,0.6590038314176245,0.034400235756980105,0.0020475261095473226,0.7510708270845887,0.45261003154962026
legacy,sp500,noncommercial,net_oi_pct_change,4w_post_release,274,0.011162492450683728,0.016047985336353987,0.7007299270072993,0.0480314929038991,258,0.011014485102914683,0.017831381956798786,0.6705426356589147,0.04438912673172274,0.0001480073477690448,0.03693612023323548,0.9705359396054339
legacy,sp500,noncommercial,net_oi_pct_change,13w_post_release,269,0.032783427052987535,0.04204489495313091,0.7434944237918215,0.07441146917584529,254,0.038312082887289794,0.04564741621220059,0.7637795275590551,0.06692099792524445,-0.00552865583430226,-0.8943344826795773,0.3711429555125271
legacy,sp500,noncommercial,long_oi_pct_change,1d_post_release,249,0.0010417100247101325,0.0010474498226595852,0.5582329317269076,0.009928893107336136,287,-1.666499285679093e-05,0.0008835217690965624,0.5644599303135889,0.013368530705902933,0.0010583750175669235,1.0486545841189918,0.29433712386220934
legacy,sp500,noncommercial,long_oi_pct_change,2d_post_release,249,0.0019524460643565288,0.002593033849604076,0.5903614457831325,0.01290435414744867,287,0.000983889223367891,0.0010819834301964981,0.5609756097560976,0.013880323351954537,0.0009685568409886379,0.836685241991803,0.40276951675914574
legacy,sp500,noncommercial,long_oi_pct_change,3d_post_release,249,0.003403901824359932,0.00326431408378558,0.606425702811245,0.01731183760404714,287,0.0011641059008151277,0.0012855920263397103,0.5470383275261324,0.018344077341077257,0.002239795923544804,1.4530334579349318,0.14621446465262555
legacy,sp500,noncommercial,long_oi_pct_change,1w_post_release,249,0.004791673335468857,0.005363148804654161,0.6305220883534136,0.022722557016493235,287,0.0011033249554492069,0.0025331367052392473,0.5609756097560976,0.0240953130272571,0.0036883483800196504,1.8223248062031374,0.0684057164351351
legacy,sp500,noncommercial,long_oi_pct_change,2w_post_release,249,0.007980938018050356,0.009783126534303133,0.6546184738955824,0.028262812035992547,286,0.0034962272946098788,0.006922099490701661,0.6433566433566433,0.03372887338770523,0.004484710723440477,1.6730117962545807,0.09432497383524657
legacy,sp500,noncommercial,long_oi_pct_change,4w_post_release,247,0.010945172674689028,0.017238733256478955,0.6963562753036437,0.05055528958962077,285,0.01121685065751277,0.016040357434441654,0.6771929824561403,0.04227118224845025,-0.0002716779828237422,-0.06664626267906501,0.9468633152993337
legacy,sp500,noncommercial,long_oi_pct_change,13w_post_release,243,0.03567387697242662,0.04587337677074865,0.7654320987654321,0.06948042526957982,280,0.03529021009401995,0.043902978775603785,0.7428571428571429,0.07215788324614078,0.0003836668784066716,0.0618640956084893,0.9506710602604798
legacy,sp500,noncommercial,short_oi_pct_change,1d_post_release,253,0.0005216225223900688,0.0008835217690965624,0.549407114624506,0.010356999696746163,283,0.00043333019448140125,0.0010687182218256375,0.5724381625441696,0.013138475646515364,8.829232790866757e-05,0.08683088784489174,0.9308059353893918
legacy,sp500,noncommercial,short_oi_pct_change,2d_post_release,253,0.0003212332240025412,0.001371839072169534,0.549407114624506,0.01332314139613938,283,0.0024284921252958214,0.0021152473456635956,0.5971731448763251,0.013474383249668678,-0.0021072589012932803,-1.8182542360023572,0.06902528392730505
legacy,sp500,noncommercial,short_oi_pct_change,3d_post_release,253,0.0011470346638452744,0.0016615072003320908,0.5731225296442688,0.016155504630769247,283,0.003150071299811697,0.0023182561692678405,0.5759717314487632,0.019289401033552284,-0.0020030366359664225,-1.3076402120981165,0.1909953709830604
legacy,sp500,noncommercial,short_oi_pct_change,1w_post_release,253,0.002256235950885235,0.0029954341262241613,0.5889328063241107,0.022345462545018534,283,0.003317855926401779,0.0050754219764708175,0.5971731448763251,0.024547516835740354,-0.001061619975516544,-0.5241142442415112,0.600199081802902
legacy,sp500,noncommercial,short_oi_pct_change,2w_post_release,253,0.005709146024942315,0.008006848810663492,0.6561264822134387,0.029886660858603444,282,0.005470782370363682,0.008573902547631018,0.6418439716312057,0.032669250020144446,0.00023836365457863273,0.08813085473017389,0.9297726732559342
legacy,sp500,noncommercial,short_oi_pct_change,4w_post_release,250,0.010905518930121273,0.018390373315036346,0.692,0.04620742071489665,282,0.011254894877691528,0.01560734606587555,0.6808510638297872,0.04638341948249797,-0.0003493759475702556,-0.08688455720926759,0.930763274657974
legacy,sp500,noncommercial,short_oi_pct_change,13w_post_release,245,0.03804106469783829,0.04718766961678389,0.7714285714285715,0.06756947024115958,278,0.03320125927933409,0.03919349449959508,0.737410071942446,0.07368344760929785,0.004839805418504199,0.7834219702451678,0.4333793586905192
legacy,sp500,commercial,net_oi_pct_change,1d_post_release,266,-7.286920415544615e-05,0.0007803081023152192,0.5488721804511278,0.013459153582844448,270,0.0010147635241047135,0.0011393397677281758,0.5740740740740741,0.01011976718001935,-0.0010876327282601597,-1.05624998253875,0.2908540207526007
legacy,sp500,commercial,net_oi_pct_change,2d_post_release,266,0.0009423426894140638,0.0013510789675630352,0.5639097744360902,0.013445379041013743,270,0.001918044895360072,0.0021940922459480205,0.5851851851851851,0.013426179271202654,-0.0009757022059460081,-0.8406056585755667,0.40056888764326737
legacy,sp500,commercial,net_oi_pct_change,3d_post_release,266,0.0008332820985999927,0.001304192663632242,0.5526315789473685,0.017930288498397166,270,0.003555618183599876,0.0031586583206613117,0.5962962962962963,0.01778073741295103,-0.0027223360849998835,-1.7647871542481246,0.07759954437631729
legacy,sp500,commercial,net_oi_pct_change,1w_post_release,266,0.0025488824294259194,0.004291049463707175,0.6052631578947368,0.024376032836971814,270,0.003080659987105086,0.003248951850679971,0.5814814814814815,0.022683234676010636,-0.0005317775576791665,-0.26137132730238594,0.7938061662130577
legacy,sp500,commercial,net_oi_pct_change,2w_post_release,265,0.005634951572085906,0.008508474279050438,0.6792452830188679,0.03377578065704023,270,0.005533008911667404,0.007540250153872496,0.6185185185185185,0.028845782789148466,0.00010194266041850183,0.03750860701342937,0.9700794775731038
legacy,sp500,commercial,net_oi_pct_change,4w_post_release,263,0.010958332689143604,0.016266824129777202,0.6692015209125475,0.04463195428795777,269,0.011220143460202829,0.016542894928358365,0.7026022304832714,0.04787639033311283,-0.0002618107710592246,-0.06525886263908452,0.947967895349931
legacy,sp500,commercial,net_oi_pct_change,13w_post_release,258,0.036990062085374247,0.046463518922963964,0.7674418604651163,0.07150737317079056,265,0.033987075141881894,0.041782586373748876,0.7396226415094339,0.0703257906009961,0.003002986943492353,0.4840877677569644,0.6283235820670818
legacy,sp500,commercial,long_oi_pct_change,1d_post_release,242,-0.00012344056516784357,0.00017636796370024133,0.5289256198347108,0.011771051724457488,294,0.0009676039454882385,0.0011666547291913076,0.5884353741496599,0.011995554169247122,-0.001091044510656082,-1.0587250815290754,0.28972500173614313
legacy,sp500,commercial,long_oi_pct_change,2d_post_release,242,-0.00019043113528049535,0.00036239361928547265,0.5165289256198347,0.01288355846437962,294,0.00277081500635796,0.0029595116634355545,0.6224489795918368,0.013745333068508997,-0.002961246141638455,-2.569149951858651,0.010194833209611433
legacy,sp500,commercial,long_oi_pct_change,3d_post_release,242,-7.495362640070194e-05,0.001016708665953936,0.5330578512396694,0.016900935170892802,294,0.004080982059144676,0.0033920911384828223,0.608843537414966,0.018483698322735404,-0.004155935685545378,-2.7154266980544035,0.006619042744090337
legacy,sp500,commercial,long_oi_pct_change,1w_post_release,242,0.00025849644654965786,0.0024492428875431127,0.5537190082644629,0.023753239788886202,294,0.004922533274423982,0.0050585155993738695,0.6258503401360545,0.02315131897753529,-0.004664036827874324,-2.288232659600494,0.022123975720036534
legacy,sp500,commercial,long_oi_pct_change,2w_post_release,241,0.004654753632826011,0.008448203684929823,0.6597510373443983,0.031176422567847195,294,0.006344826351162908,0.008137417908298361,0.6394557823129252,0.031533710904548866,-0.0016900727183368968,-0.6206420032665825,0.5348351967206684
legacy,sp500,commercial,long_oi_pct_change,4w_post_release,239,0.009685301654236403,0.018611443660476956,0.6610878661087866,0.04524993715928358,293,0.012237109190023307,0.015360023732895689,0.7064846416382252,0.04710947230592065,-0.002551807535786904,-0.6351476615996046,0.5253321146024731
legacy,sp500,commercial,long_oi_pct_change,13w_post_release,234,0.028072873586487825,0.04077319730990081,0.7136752136752137,0.07272749286507857,289,0.041456603845630116,0.04813160313947962,0.7854671280276817,0.06885476165183922,-0.013383730259142291,-2.1428767350331217,0.03212299755477949
legacy,sp500,commercial,short_oi_pct_change,1d_post_release,250,0.0008013926626006995,0.0009905457023288156,0.568,0.0095998169667209,286,0.00018970201941520665,0.000951782028732584,0.5559440559440559,0.013600086541181725,0.0006116906431854928,0.6070500425004525,0.5438177024533752
legacy,sp500,commercial,short_oi_pct_change,2d_post_release,250,0.001671846058367906,0.001435635272359792,0.56,0.013070169958817808,286,0.0012257823865013423,0.002030719123208957,0.5874125874125874,0.01376001012174763,0.0004460636718665637,0.3845751007026082,0.700552244678756
legacy,sp500,commercial,short_oi_pct_change,3d_post_release,250,0.00216807928381311,0.001757874705963669,0.54,0.01807285876054586,286,0.0022365389050569484,0.002399881797879977,0.6048951048951049,0.017760967918072905,-6.845962124383837e-05,-0.04410336851231377,0.9648220077146517
legacy,sp500,commercial,short_oi_pct_change,1w_post_release,250,0.002768951866999318,0.002328448183101184,0.556,0.022550523292317104,286,0.002858541804181253,0.004957883565361532,0.6258741258741258,0.024371594618637638,-8.958993718193508e-05,-0.04418641109946492,0.9647558138462824
legacy,sp500,commercial,short_oi_pct_change,2w_post_release,250,0.006875354597640115,0.008234894902276468,0.64,0.02810570826160549,285,0.004450301485413808,0.008253249696973608,0.656140350877193,0.03395973160498478,0.0024250531122263063,0.9033712109963867,0.36632891396088185
legacy,sp500,commercial,short_oi_pct_change,4w_post_release,249,0.012804544344238377,0.01531182851795454,0.6907630522088354,0.04468269733260631,283,0.009582786382770226,0.017493460944001837,0.6819787985865724,0.04762792831230451,0.0032217579614681503,0.8045884958455706,0.42105718293320016
legacy,sp500,commercial,short_oi_pct_change,13w_post_release,246,0.03362121052295754,0.04138992558956334,0.7398373983739838,0.07631635994709697,277,0.037109000512554884,0.04672659054315553,0.7653429602888087,0.06573047325066977,-0.0034877899895973466,-0.5565487673885582,0.5778357660109671
legacy,sp500,total_reportable,net_oi_pct_change,1d_post_release,260,0.0007002561538058343,0.0010937644650903522,0.5807692307692308,0.01366728574537521,276,0.00026281283772973575,0.000871104260109834,0.5434782608695652,0.009964610410759423,0.00043744331607609854,0.42128122800084306,0.6735497362096277
legacy,sp500,total_reportable,net_oi_pct_change,2d_post_release,260,0.002054464445262274,0.0025803988076688045,0.6038461538461538,0.014039105463605064,276,0.0008491830484172796,0.0009734192413565212,0.5471014492753623,0.012832043150637459,0.0012052813968449943,1.0355543846327477,0.3004100821110759
legacy,sp500,total_reportable,net_oi_pct_change,3d_post_release,260,0.002272897937754705,0.001843019330138973,0.5846153846153846,0.019203590388385025,276,0.0021402771158816718,0.0024043623459572006,0.5652173913043478,0.016593431446135756,0.00013262082187303313,0.08532257270934109,0.9320049465390108
legacy,sp500,total_reportable,net_oi_pct_change,1w_post_release,260,0.0028585397627752802,0.0031473862014193,0.5846153846153846,0.025610875200926177,276,0.002777393421826431,0.00420692909910525,0.6014492753623188,0.021407175654872147,8.114634094884927e-05,0.039675046553214154,0.9683521959743328
legacy,sp500,total_reportable,net_oi_pct_change,2w_post_release,259,0.005218079702229217,0.008253249696973608,0.6447876447876448,0.035134668255350984,276,0.005926420035781148,0.008234894902276468,0.6521739130434783,0.027399333029710947,-0.0007083403335519309,-0.2588874486662564,0.7957220826457103
legacy,sp500,total_reportable,net_oi_pct_change,4w_post_release,258,0.009912012513498557,0.018073160106173436,0.6782945736434108,0.04807866566484283,274,0.012200587078674092,0.015640237836654025,0.6934306569343066,0.044534447950394664,-0.0022885745651755347,-0.5686375881936478,0.5696021106342404
legacy,sp500,total_reportable,net_oi_pct_change,13w_post_release,252,0.035022703261952684,0.04524209358028841,0.7301587301587301,0.07499878578138935,271,0.03588298785466119,0.04317877974783424,0.7749077490774908,0.0669173463636778,-0.0008602845927085032,-0.13803134737653056,0.8902156430433408
legacy,sp500,total_reportable,long_oi_pct_change,1d_post_release,274,0.0013513058320675586,0.0009722185371270342,0.5693430656934306,0.009445403473147223,262,-0.0004414307434488056,0.0009763364586881096,0.5534351145038168,0.013968331577764373,0.0017927365755163642,1.7328483516118693,0.08312262625527213
legacy,sp500,total_reportable,long_oi_pct_change,2d_post_release,274,0.0014905114707397125,0.001454473551079194,0.5620437956204379,0.01309274350469998,262,0.0013745615807201493,0.0023121461331034876,0.5877862595419847,0.013802784660219175,0.00011594989001956321,0.09969104415221174,0.9205896108528133
legacy,sp500,total_reportable,long_oi_pct_change,3d_post_release,274,0.001779691061766641,0.0014072876491643127,0.5547445255474452,0.017415245725521684,262,0.00264898701097521,0.0031762059489856,0.5954198473282443,0.01839699228949282,-0.0008692959492085691,-0.5612810936794798,0.5746059280993762
legacy,sp500,total_reportable,long_oi_pct_change,1w_post_release,274,0.002210575636548719,0.002733448293098517,0.5620437956204379,0.023099498606098032,262,0.003450699230272209,0.004972693193430078,0.6259541984732825,0.023975694534144165,-0.0012401235937234902,-0.6093830082303006,0.542270597925803
legacy,sp500,total_reportable,long_oi_pct_change,2w_post_release,273,0.0060760087988950134,0.008772033110009625,0.6446886446886447,0.030090451747855206,262,0.005070321262040556,0.007527774052075276,0.6526717557251909,0.03267095684115244,0.0010056875368544575,0.36993247697056414,0.711432802209616
legacy,sp500,total_reportable,long_oi_pct_change,4w_post_release,272,0.011233853441737822,0.018215204020930242,0.6801470588235294,0.048176966164496064,260,0.010940969045717853,0.015394295216736409,0.6923076923076923,0.04425287595853869,0.00029288439601996875,0.07307247778357828,0.9417484426403067
legacy,sp500,total_reportable,long_oi_pct_change,13w_post_release,269,0.0317187511182135,0.04354136429608135,0.724907063197026,0.07257944534741281,254,0.039439633385141046,0.046353252262286926,0.7834645669291339,0.06891065309256059,-0.007720882266927548,-1.247929585818998,0.21205684483308154
