category,relationship,position_metric,pearson_r,observations,return_metric
nonreportable,nonreportable short/OI pct vs next friday single-day return,nonreportable_short_oi_pct,0.04627263608783744,559,next_week_friday_daily_return
nonreportable,nonreportable net/OI pct vs next week Monday-Friday return,nonreportable_net_oi_pct,-0.05903409814235236,559,next_week_mon_fri_return
nonreportable,nonreportable net contracts vs next week Monday-Friday return,nonreportable_net,-0.047490971689527296,559,next_week_mon_fri_return
nonreportable,nonreportable long/OI pct vs next week Monday-Friday return,nonreportable_long_oi_pct,-0.011464430122143664,559,next_week_mon_fri_return
nonreportable,nonreportable short/OI pct vs next week Monday-Friday return,nonreportable_short_oi_pct,0.06329578165511453,559,next_week_mon_fri_return
nonreportable,nonreportable net/OI pct vs forward 1w price return,nonreportable_net_oi_pct,-0.08615613731491686,559,forward_return_1w
nonreportable,nonreportable net contracts vs forward 1w price return,nonreportable_net,-0.06830339784383266,559,forward_return_1w
nonreportable,nonreportable long/OI pct vs forward 1w price return,nonreportable_long_oi_pct,-0.038208938914989395,559,forward_return_1w
nonreportable,nonreportable short/OI pct vs forward 1w price return,nonreportable_short_oi_pct,0.07762420622288306,559,forward_return_1w
nonreportable,nonreportable net/OI pct vs forward 2w price return,nonreportable_net_oi_pct,-0.09555665321593419,558,forward_return_2w
nonreportable,nonreportable net contracts vs forward 2w price return,nonreportable_net,-0.082684260441242,558,forward_return_2w
nonreportable,nonreportable long/OI pct vs forward 2w price return,nonreportable_long_oi_pct,-0.02720233760735392,558,forward_return_2w
nonreportable,nonreportable short/OI pct vs forward 2w price return,nonreportable_short_oi_pct,0.0965197275742723,558,forward_return_2w
nonreportable,nonreportable net/OI pct vs forward 3w price return,nonreportable_net_oi_pct,-0.11758623845792923,557,forward_return_3w
nonreportable,nonreportable net contracts vs forward 3w price return,nonreportable_net,-0.10560939463245934,557,forward_return_3w
nonreportable,nonreportable long/OI pct vs forward 3w price return,nonreportable_long_oi_pct,-0.04464503139230911,557,forward_return_3w
nonreportable,nonreportable short/OI pct vs forward 3w price return,nonreportable_short_oi_pct,0.11096738907167622,557,forward_return_3w
nonreportable,nonreportable net/OI pct vs forward 4w price return,nonreportable_net_oi_pct,-0.13745538970011628,556,forward_return_4w
nonreportable,nonreportable net contracts vs forward 4w price return,nonreportable_net,-0.12528499429063783,556,forward_return_4w
nonreportable,nonreportable long/OI pct vs forward 4w price return,nonreportable_long_oi_pct,-0.08575567290875845,556,forward_return_4w
nonreportable,nonreportable short/OI pct vs forward 4w price return,nonreportable_short_oi_pct,0.10657060482379539,556,forward_return_4w
nonreportable,nonreportable net/OI pct vs forward 13w price return,nonreportable_net_oi_pct,-0.10789959691863597,547,forward_return_13w
nonreportable,nonreportable net contracts vs forward 13w price return,nonreportable_net,-0.1428252559504322,547,forward_return_13w
nonreportable,nonreportable long/OI pct vs forward 13w price return,nonreportable_long_oi_pct,-0.11282423375037064,547,forward_return_13w
nonreportable,nonreportable short/OI pct vs forward 13w price return,nonreportable_short_oi_pct,0.051382683181545444,547,forward_return_13w
nonreportable,nonreportable net/OI pct vs forward 26w price return,nonreportable_net_oi_pct,-0.15369399148382606,534,forward_return_26w
nonreportable,nonreportable net contracts vs forward 26w price return,nonreportable_net,-0.16687738878839647,534,forward_return_26w
nonreportable,nonreportable long/OI pct vs forward 26w price return,nonreportable_long_oi_pct,-0.14880037692337647,534,forward_return_26w
nonreportable,nonreportable short/OI pct vs forward 26w price return,nonreportable_short_oi_pct,0.08087048600193954,534,forward_return_26w
nonreportable,nonreportable net/OI pct vs forward 52w price return,nonreportable_net_oi_pct,-0.3575393761752326,508,forward_return_52w
nonreportable,nonreportable net contracts vs forward 52w price return,nonreportable_net,-0.35714977409533,508,forward_return_52w
nonreportable,nonreportable long/OI pct vs forward 52w price return,nonreportable_long_oi_pct,-0.28544959019222704,508,forward_return_52w
nonreportable,nonreportable short/OI pct vs forward 52w price return,nonreportable_short_oi_pct,0.22911552796553186,508,forward_return_52w
