category,relationship,position_metric,pearson_r,observations,return_metric
commercial,commercial short/OI pct vs forward 4w price return,commercial_short_oi_pct,-0.15253875945807743,556,forward_return_4w
commercial,commercial net/OI pct vs forward 13w price return,commercial_net_oi_pct,0.3025466636458279,547,forward_return_13w
commercial,commercial net contracts vs forward 13w price return,commercial_net,0.38365214810326453,547,forward_return_13w
commercial,commercial long/OI pct vs forward 13w price return,commercial_long_oi_pct,0.10406830895602874,547,forward_return_13w
commercial,commercial short/OI pct vs forward 13w price return,commercial_short_oi_pct,-0.3075477467383572,547,forward_return_13w
commercial,commercial net/OI pct vs forward 26w price return,commercial_net_oi_pct,0.29269502209904574,534,forward_return_26w
commercial,commercial net contracts vs forward 26w price return,commercial_net,0.40682565628045925,534,forward_return_26w
commercial,commercial long/OI pct vs forward 26w price return,commercial_long_oi_pct,0.12220978194804166,534,forward_return_26w
commercial,commercial short/OI pct vs forward 26w price return,commercial_short_oi_pct,-0.27444732876417266,534,forward_return_26w
commercial,commercial net/OI pct vs forward 52w price return,commercial_net_oi_pct,0.3133997261798126,508,forward_return_52w
commercial,commercial net contracts vs forward 52w price return,commercial_net,0.44353954872510937,508,forward_return_52w
commercial,commercial long/OI pct vs forward 52w price return,commercial_long_oi_pct,0.03719287259632275,508,forward_return_52w
commercial,commercial short/OI pct vs forward 52w price return,commercial_short_oi_pct,-0.3971644421545976,508,forward_return_52w
total_reportable,weekly change in total reportable net/OI pct vs weekly price return,total_reportable_net_oi_pct_change,0.10281194773846714,559,
total_reportable,weekly change in total reportable net/OI pct vs next monday close return,total_reportable_net_oi_pct_change,-0.040383653466587316,558,next_week_monday_return
total_reportable,weekly change in total reportable net/OI pct vs next monday single-day return,total_reportable_net_oi_pct_change,-0.040383653466587316,558,next_week_monday_daily_return
total_reportable,weekly change in total reportable net/OI pct vs next tuesday close return,total_reportable_net_oi_pct_change,-0.02844700949338559,558,next_week_tuesday_return
total_reportable,weekly change in total reportable net/OI pct vs next tuesday single-day return,total_reportable_net_oi_pct_change,0.013025330109391307,558,next_week_tuesday_daily_return
total_reportable,weekly change in total reportable net/OI pct vs next wednesday close return,total_reportable_net_oi_pct_change,-0.03854246937609353,558,next_week_wednesday_return
total_reportable,weekly change in total reportable net/OI pct vs next wednesday single-day return,total_reportable_net_oi_pct_change,-0.024213986774783376,558,next_week_wednesday_daily_return
total_reportable,weekly change in total reportable net/OI pct vs next thursday close return,total_reportable_net_oi_pct_change,-0.057683527596622854,558,next_week_thursday_return
total_reportable,weekly change in total reportable net/OI pct vs next thursday single-day return,total_reportable_net_oi_pct_change,-0.06783788321323965,558,next_week_thursday_daily_return
total_reportable,weekly change in total reportable net/OI pct vs next friday close return,total_reportable_net_oi_pct_change,-0.06501293251814716,558,next_week_friday_return
total_reportable,weekly change in total reportable net/OI pct vs next friday single-day return,total_reportable_net_oi_pct_change,0.004815999852180055,558,next_week_friday_daily_return
total_reportable,weekly change in total reportable net/OI pct vs next week Monday-Friday return,total_reportable_net_oi_pct_change,-0.05042071258966849,558,next_week_mon_fri_return
total_reportable,weekly change in total reportable net contracts vs weekly price return,total_reportable_net_change,0.14662217281829593,559,
total_reportable,weekly change in total reportable net contracts vs next monday close return,total_reportable_net_change,-0.036628988224367574,558,next_week_monday_return
total_reportable,weekly change in total reportable net contracts vs next monday single-day return,total_reportable_net_change,-0.036628988224367574,558,next_week_monday_daily_return
total_reportable,weekly change in total reportable net contracts vs next tuesday close return,total_reportable_net_change,-0.029008971623493505,558,next_week_tuesday_return
total_reportable,weekly change in total reportable net contracts vs next tuesday single-day return,total_reportable_net_change,0.0019224117115517556,558,next_week_tuesday_daily_return
total_reportable,weekly change in total reportable net contracts vs next wednesday close return,total_reportable_net_change,-0.041812319073618445,558,next_week_wednesday_return
total_reportable,weekly change in total reportable net contracts vs next wednesday single-day return,total_reportable_net_change,-0.03772389172779579,558,next_week_wednesday_daily_return
total_reportable,weekly change in total reportable net contracts vs next thursday close return,total_reportable_net_change,-0.056804589921704104,558,next_week_thursday_return
total_reportable,weekly change in total reportable net contracts vs next thursday single-day return,total_reportable_net_change,-0.055199685088970274,558,next_week_thursday_daily_return
total_reportable,weekly change in total reportable net contracts vs next friday close return,total_reportable_net_change,-0.054684852293235615,558,next_week_friday_return
total_reportable,weekly change in total reportable net contracts vs next friday single-day return,total_reportable_net_change,0.022077060123935347,558,next_week_friday_daily_return
total_reportable,weekly change in total reportable net contracts vs next week Monday-Friday return,total_reportable_net_change,-0.04446970402865181,558,next_week_mon_fri_return
total_reportable,weekly change in total reportable long/OI pct vs weekly price return,total_reportable_long_oi_pct_change,-0.06474430559987394,559,
